ensembl_string,entrez,symbol,mutation_rate,SFARI_listed,SFARI_score,pLI,forecASD,STRING_score,BrainSpan_score,STRING+BrainSpan_RF,krishnan_post,D_ens,D,TADA_BF,tadaFdrAscSscExomeSscAgpSmallDel,tadaFdrAscSscExome,tadaFdrAscExome,tadaFdrSscExome,rASD,min_lFDR,Netscore
ENSP00000287394,29028,ATAD2,0.0000514,FALSE,NA,0.999997953,0.301,0.417,0.029,0.172,0.203,0.347750914,0.298354026,0.247014335,0.947863504,0.945569117,0.947269517,0.942018184,0,0.547877122,65.6851962
ENSP00000342481,10079,ATP9A,0.0000572,FALSE,NA,0.999980637,0.301,0.200,0.786,0.386,0.496,0.577299175,0.205824236,0.377777931,0.945385657,0.942614587,0.942179533,0.929178484,0,1,0
ENSP00000340896,9070,ASH2L,0.00001996,FALSE,NA,0.995792116,0.300,0.554,0.474,0.923,0.406,0.265653526,-0.021291709,0.43881625,0.928985766,0.926455126,0.937159975,0.867644002,0,1,0
ENSP00000368880,2308,FOXO1,0.00002321,FALSE,NA,0.966380394,0.300,0.552,0.078,0.657,0.487,0.44048546,0.257644725,1.196217017,0.849319252,0.83970516,0.842977046,0.931515956,0,1,0
ENSP00000339960,3762,KCNJ5,0.00002039,FALSE,NA,0.309232169,0.300,0.528,0.251,0.702,0.493,0.061122069,-0.018124143,0.433597556,0.937674433,0.936220962,0.937750864,0.928888725,0,1,1.888193337
ENSP00000351552,54815,GATAD2A,0.000038,FALSE,NA,0.995362828,0.300,0.514,0.472,0.841,0.453,0.05765881,-0.525005306,0.354779851,0.944587327,0.941750922,0.943401735,0.939085704,0,0.675503584,31.85022709
ENSP00000341189,5747,PTK2,0.0000414,FALSE,NA,0.999992958,0.300,0.492,0.296,0.764,0.449,0.562856797,0.40479693,0.818313685,0.930423167,0.905684978,0.879083949,0.938362993,0,0.660318172,15.17403813
ENSP00000361219,9329,GTF3C4,0.0000332,FALSE,NA,0.014976256,0.300,0.482,0.720,0.901,0.416,0.222646102,0.489282158,0.37709879,0.937891123,0.936080238,0.942223339,0.937548248,0,1,0
ENSP00000263969,55669,MFN1,0.00002511,FALSE,NA,0.01903819,0.300,0.464,0.439,0.709,0.333,0.013005531,-0.231241787,0.538118724,0.732440094,0.72517517,0.914661782,0.703077927,0,0.811721405,22.72024007
ENSP00000293373,3071,NCKAP1L,0.0000428,FALSE,NA,0.990439664,0.300,0.442,0.279,0.486,0.399,0.355925905,0.199206604,0.513887653,0.93842343,0.936332036,0.921282185,0.940348296,0,1,33.68726281
ENSP00000358423,58528,RRAGD,0.00001266,FALSE,NA,0.812902091,0.300,0.442,0.514,0.685,0.447,0.410850065,0.361072783,0.621249643,0.916625041,0.91311592,0.903731578,0.849188798,0,1,6.101856282
ENSP00000228872,1027,CDKN1B,0.0000131,TRUE,,0.847005306,0.300,0.432,0.506,0.647,0.569,0.048643803,-0.259695556,0.617421962,0.915085974,0.914105385,0.904359326,0.918920372,0,0.279747323,88.27739997
ENSP00000309757,4023,LPL,0.0000202,TRUE,,3.33728E-06,0.300,0.378,0.450,0.288,0.495,0.054939333,0.378878159,0.433675552,0.937846701,0.93617704,0.937740055,0.868327891,0,0.484263179,75.47644985
ENSP00000233154,8440,NCK2,0.0000292,FALSE,NA,0.702843118,0.300,0.366,0.629,0.270,0.492,0.479198315,0.455501145,0.395326645,0.937462318,0.934006357,0.941053266,0.935632725,0,1,6.893816345
ENSP00000360216,1791,DNTT,0.00002086,FALSE,NA,8.53802E-05,0.300,0.348,0.010,0.118,0.492,0.015456928,-0.089921398,3.024994985,0.673053315,0.664210663,0.648910364,0.940020779,0,0.757187727,54.17530925
ENSP00000368761,152485,ZNF827,0.000048,TRUE,,0.999865838,0.300,0.328,0.712,0.566,0.489,0.526761673,0.482310352,0.321308388,0.944011261,0.940892764,0.944705642,0.916237829,0,1,24.03300689
ENSP00000406598,54969,C4orf27,0.00001082,FALSE,NA,0.000423307,0.300,0.286,0.172,0.006,0.447,0.006309482,-0.369210052,1.356448948,0.528043044,0.512361408,0.822910207,0.661978526,0,0.73378851,21.05204555
ENSP00000317333,63973,NEUROG2,0.00002196,FALSE,NA,0.361612797,0.298,0.528,0.233,0.761,0.498,0.101598714,0.038813042,0.558807865,0.929076464,0.927702984,0.912155941,1,0,1,1.60183875
ENSP00000364190,5089,PBX2,0.00002181,FALSE,NA,0.889707316,0.298,0.482,0.343,0.779,0.484,0.406928116,0.276058858,0.561447235,0.928487532,0.927320052,0.911845646,0.930339195,0,1,0
ENSP00000338348,7327,UBE2G2,0.0000071,FALSE,NA,0.247416499,0.298,0.478,0.586,0.916,0.488,0.075913891,0.045585618,0.508119524,0.901450692,0.898352318,0.92297418,0.903100351,0,1,0
ENSP00000350386,1121,CHM,0.00002234,FALSE,NA,0.997851014,0.298,0.470,0.329,0.749,0.448,0.495260823,0.570670236,0.556876801,0.934812831,0.927975607,0.912383257,0.930765331,0,1,8.030868271
ENSP00000249910,8930,MBD4,0.00002048,TRUE,4,1.69561E-06,0.298,0.458,0.319,0.658,0.485,0.049840147,0.325040581,0.364466207,0.789715052,0.786839021,0.942872227,0.706465452,0,1,0
ENSP00000345767,22881,ANKRD6,0.0000286,FALSE,NA,3.48769E-07,0.298,0.454,0.485,0.721,0.497,0.00654788,-0.318057165,0.695077815,0.926766205,0.914792995,0.890226694,0.860239358,0,0.787089272,91.80612571
ENSP00000380033,10521,DDX17,0.0000284,FALSE,NA,NA,0.298,0.444,0.700,0.693,0.494,0.102017906,0.534675216,1.130135143,0.854751834,0.851914528,0.848751922,1,0,1,13.11230951
ENSP00000349275,3084,NRG1,0.00001943,TRUE,5,0.947798762,0.298,0.436,0.483,0.508,0.608,0.038376106,-0.527591702,0.671640129,0.94817698,0.9097236,0.894272721,0.927874396,0,1,14.41227225
ENSP00000268603,1009,CDH11,0.0000384,TRUE,,0.999267145,0.298,0.394,0.488,0.278,0.588,0.228801614,0.02873552,0.357915829,0.941619922,0.938026489,0.943233576,0.939218948,0,0.7578612,131.338733
ENSP00000327465,4661,MYT1,0.0000561,FALSE,NA,0.999871802,0.298,0.394,0.287,0.135,0.585,0.354193978,0.078692783,0.827992753,0.920935206,0.918177039,0.878347335,0.944092609,0,0.542185452,85.15433549
ENSP00000397453,55284,UBE2W,0.0000039,FALSE,NA,0.954557961,0.298,0.366,0.304,0.369,0.484,0.144916808,-0.10920574,0.527273023,0.491387327,0.884375255,0.917100329,1,0,0.612281053,138.5436392
ENSP00000230859,11044,PAPD7,0.00002736,FALSE,NA,0.998369134,0.298,0.326,0.605,0.236,0.565,0.537381111,0.412235534,0.403584073,0.934842074,0.932842709,0.940437918,0.878717157,0,1,0
ENSP00000292644,5701,PSMC2,0.00001801,FALSE,NA,0.999210833,0.298,0.318,0.290,0.126,0.57,0.369203586,0.0326056,0.448268879,0.671668103,0.924028212,0.935853094,0.926133957,0,1,1.119049124
ENSP00000351100,54853,WDR55,0.00001798,FALSE,NA,1.48299E-06,0.298,0.318,0.438,0.127,0.407,0.035470594,0.084726653,2.038763928,0.748613055,0.744971752,0.744653331,0.485909471,0,1,0
ENSP00000216489,8846,ALKBH1,0.00001856,FALSE,NA,2.13147E-05,0.298,0.252,0.301,0.084,0.335,0.088438972,0.47273907,2.008800546,0.75123254,0.745176091,0.746987243,0.942153868,0,0.684004409,37.74411294
ENSP00000262776,3959,LGALS3BP,0.0000295,FALSE,NA,3.92643E-07,0.298,0.244,0.129,0.001,0.37,0.013259837,-0.188218649,6.835513561,0.540554065,0.529357613,0.500856833,0.862189705,0,0.825751751,18.22347682
ENSP00000222374,199731,CADM4,0.00002472,FALSE,NA,0.979491545,0.298,0.204,0.504,0.144,0.576,0.372794374,0.053860911,0.415049584,0.932843436,0.931003559,0.939426178,0.939071887,0,1,24.93917048
ENSP00000322530,79605,PGBD5,0.00002535,FALSE,NA,0.028063243,0.298,0.138,0.386,0.134,0.499,0.132477586,0.493988077,0.413059639,0.934215415,0.931420512,0.939615614,0.808103879,0,0.431779446,45.3028788
ENSP00000348461,5879,RAC1,0.0000095,FALSE,NA,0.572395053,0.297,0.493,0.348,0.461,0.569,0.223431962,0.117399098,0.745937367,0.876938114,0.874001794,0.885144914,0.909826531,0,1,0
ENSP00000418734,114803,MYSM1,0.00002867,FALSE,NA,0.020231645,0.297,0.539,0.698,0.829,0.414,0.045968241,0.139259826,1.100333121,0.858168599,0.854267421,0.851175241,0.931287462,0,1,8.796453117
ENSP00000206249,2099,ESR1,0.00002834,TRUE,5,0.987167021,0.296,0.528,0.192,0.727,0.505,0.279568814,0.055356027,1.316117865,0.865897317,0.833054381,0.829528745,0.935198487,0,1,2.251750137
ENSP00000390600,6336,SCN10A,0.0000799,FALSE,NA,6.14215E-26,0.296,0.522,0.094,0.509,0.5,0.011924726,-0.03849447,0.30877606,0.947696691,0.945453198,0.945219276,0.946187038,0,1,0
ENSP00000393262,146713,RBFOX3,0.0000124,FALSE,NA,NA,0.296,0.508,0.227,0.710,0.495,0.085430052,0.467084893,0.472822922,0.930711097,0.914585386,0.931817061,1,0,1,0
ENSP00000309595,56652,C10orf2,0.00002787,FALSE,NA,0.99031303,0.296,0.486,0.575,0.913,0.274,0.337051571,0.111056,0.400976616,0.934767294,0.933252196,0.940649353,0.934876854,0,1,0.968375285
ENSP00000265963,2965,GTF2H1,0.00001872,FALSE,NA,0.995912256,0.296,0.444,0.447,0.521,0.447,0.411632434,0.414810784,0.444373388,0.927571382,0.924992804,0.936423162,0.865167015,0,1,1.345685623
ENSP00000417303,11279,KLF8,0.00001347,FALSE,NA,0.027862422,0.296,0.444,0.820,0.893,0.448,NA,NA,0.47241699,0.921039836,0.91673844,0.931872874,0.919665265,0,1,44.78194725
ENSP00000270162,150094,SIK1,0.0000402,TRUE,,0.993830465,0.296,0.424,0.319,0.398,0.447,0.343391586,0.260678088,0.349699673,0.789123395,0.786186292,0.943631801,0.791122011,0,1,22.578249
ENSP00000303437,203062,TSNARE1,0.00003042,FALSE,NA,3.60235E-07,0.296,0.414,0.484,0.301,0.446,NA,NA,2.692151893,0.738434261,0.714253451,0.674500361,0.58037611,0,1,0
ENSP00000337889,10608,MXD4,0.00001101,FALSE,NA,0.896936709,0.296,0.376,0.118,0.035,0.5,0.153609368,-0.041412372,0.486331431,0.66370575,0.65526057,0.928726439,0.914010674,0,1,0
ENSP00000262891,57787,MARK4,0.0000358,FALSE,NA,0.999932136,0.296,0.374,0.561,0.313,0.564,0.23611536,-0.158321536,0.478435181,0.938974266,0.936654994,0.930649366,0.886452807,1,0.032450232,60.79878379
ENSP00000386456,22848,AAK1,0.00003226,FALSE,NA,0.999320421,0.296,0.360,0.295,0.399,0.605,0.479965871,0.420613602,0.575348414,0.935331971,0.93020183,0.910214724,0.937160567,0,1,14.04530275
ENSP00000435210,9774,BCLAF1,0.00003405,FALSE,NA,NA,0.296,0.354,0.849,0.764,0.5,0.054313375,0.299145217,1.413116538,0.833621649,0.829317034,0.812073124,0.884924989,0,0.583165141,92.91571769
ENSP00000359370,25956,SEC31B,0.0000422,FALSE,NA,1.30062E-24,0.296,0.308,0.286,0.078,0.447,NA,NA,3.506241262,0.672856263,0.662966018,0.622151275,0.946334547,0,1,66.75823442
ENSP00000292672,60680,CELF5,0.00002526,FALSE,NA,0.996405707,0.296,0.234,0.779,0.457,0.495,0.756631143,0.509984835,0.538508124,0.933406423,0.930646742,0.914620675,0.933178326,0,1,0
ENSP00000284694,118611,C10orf90,0.00003135,FALSE,NA,6.05507E-11,0.296,0.218,0.134,0.005,0.492,0.008528544,-0.2597417,0.340393318,0.546999078,0.530644895,0.944005013,0.498000806,0,1,0
ENSP00000344488,56704,JPH1,0.0000425,FALSE,NA,0.706129633,0.296,0.216,0.513,0.115,0.496,0.497774641,0.548790311,0.34696663,0.941468712,0.93917437,0.943747594,0.9402632,0,1,6.325148755
ENSP00000225724,9527,GOSR1,0.00000728,FALSE,NA,0.450937721,0.296,0.511,0.597,0.684,0.489,0.047423832,-0.057787101,0.765044864,0.87474502,0.870544069,0.883390119,0.827414773,0,1,0
ENSP00000225396,6871,TADA2A,0.00001682,FALSE,NA,9.66223E-05,0.294,0.586,0.458,0.840,0.415,0.083612979,0.387254588,1.0824527,0.852449922,0.84585364,0.85285708,0.914338867,0,1,0
ENSP00000312244,10943,MSL3,0.00001748,FALSE,NA,0.945646874,0.294,0.574,0.360,0.778,0.442,0.296097839,0.133560928,0.581710753,0.923588395,0.921855887,0.909294747,0.936393568,0,1,0
ENSP00000216237,83746,L3MBTL2,0.0000332,FALSE,NA,0.013028043,0.294,0.534,0.389,0.898,0.365,0.122928541,0.427628402,0.29085047,0.945503857,0.943412425,0.945860316,0.884203273,0,1,0
ENSP00000367830,5590,PRKCZ,0.0000303,FALSE,NA,0.266923657,0.294,0.502,0.162,0.615,0.569,0.273488904,0.476352081,1.104334275,0.862109198,0.855108067,0.850838493,0.936219574,0,1,0
ENSP00000297071,29896,TRA2A,0.00001315,FALSE,NA,0.212371727,0.294,0.490,0.421,0.882,0.491,0.175368987,0.354786193,0.469477115,0.934178925,0.9321823,0.932379613,1,0,1,0
ENSP00000295713,23380,SRGAP2,0.0000453,FALSE,NA,NA,0.294,0.422,0.816,0.861,0.495,0.045313643,0.233322824,0.938336713,0.901207209,0.884474479,0.869311132,0.940876008,0,1,0
ENSP00000257497,301,ANXA1,0.00001314,TRUE,3,0.00044237,0.294,0.404,0.039,0.143,0.485,0.040220516,0.276362522,2.138833229,0.731607511,0.72663459,0.734156189,0.931221306,0,1,4.547120482
ENSP00000413234,161,AP2A2,0.0000462,FALSE,NA,0.999932215,0.294,0.376,0.544,0.340,0.495,0.709821961,0.496166676,1.796296368,0.817019165,0.807427304,0.765590531,0.941090727,0,1,0
ENSP00000219782,4150,MAZ,0.00002651,FALSE,NA,0.953969622,0.294,0.368,0.255,0.101,0.542,0.480181815,0.243070091,0.403471296,0.94055075,0.938685371,0.940442797,0.942716502,0,1,0
ENSP00000315630,23075,SWAP70,0.00001961,FALSE,NA,0.348844347,0.294,0.332,0.407,0.034,0.415,0.073307295,0.041737299,2.628299053,0.712219243,0.69512129,0.678383586,0.558639258,0,1,0
ENSP00000378529,51343,FZR1,0.00002777,FALSE,NA,0.997947525,0.294,0.328,0.531,0.160,0.494,0.620972533,0.333963144,0.401466231,0.935194187,0.93317902,0.940610595,0.934820564,0,1,24.50399926
ENSP00000369395,64922,LRRC19,0.00001112,FALSE,NA,5.16703E-05,0.294,0.314,0.158,0.039,0.453,0.023827711,0.152189614,0.632003399,0.660943981,0.651467174,0.901738901,0.617536465,0,1,42.73196435
ENSP00000430548,9791,PTDSS1,0.00001954,FALSE,NA,0.857749192,0.294,0.314,0.821,0.811,0.492,0.122299884,-0.234823047,0.436983969,0.938376679,0.935868224,0.937336554,0.928017519,0,0.325519554,142.0928991
ENSP00000419235,9747,FAM115A,0.0000404,FALSE,NA,0.862004719,0.294,0.304,0.805,0.758,0.516,0.339578405,0.337259163,0.348861613,0.941172886,0.938784708,0.943667449,0.939740699,0,1,0
ENSP00000273130,51143,DYNC1LI1,0.00002143,FALSE,NA,0.97791889,0.294,0.292,0.462,0.367,0.49,0.322230657,0.310732118,0.430815151,0.930655223,0.928129704,0.938072893,0.929981587,0,0.132323095,108.4379045
ENSP00000356000,5362,PLXNA2,0.0000979,FALSE,NA,0.993981182,0.294,0.272,0.729,0.481,0.61,0.591517203,0.374456899,0.148693562,0.944495502,0.941383586,0.949500263,0.892621239,0,1,0
ENSP00000216122,4174,MCM5,0.0000394,FALSE,NA,0.563692507,0.294,0.266,0.082,0.011,0.492,0.333276494,0.482170538,0.353222345,0.940351764,0.938483535,0.943466611,0.939511423,1,0.00718407,63.67563898
ENSP00000412267,80319,CXXC4,0.00001054,FALSE,NA,NA,0.294,0.228,0.619,0.102,0.538,0.036987311,0.160220856,0.482976847,0.912517637,0.909772418,0.929531252,1,0,0.580011967,76.54416589
ENSP00000356562,9213,XPR1,0.00002845,FALSE,NA,0.998119588,0.294,0.220,0.520,0.098,0.447,0.529370135,0.265770868,0.397993037,0.939841262,0.93367534,0.940878429,0.935253824,0,0.743945197,152.7550278
ENSP00000261499,27077,B9D1,0.00000741,FALSE,NA,0.119139656,0.294,0.218,0.247,0.002,0.449,0.015775369,-0.244291329,2.352746552,0.650010438,0.638742526,0.705473667,0.533055084,0,1,6.401583853
ENSP00000155840,3784,KCNQ1,0.0000333,FALSE,NA,2.45299E-05,0.292,0.542,0.298,0.883,0.48,0.028701971,-0.203560711,0.109441055,0.95016842,0.947610246,0.950093814,0.934694135,0,1,0
ENSP00000308012,140886,PABPC5,0.00001737,FALSE,NA,0.362703123,0.292,0.530,0.286,0.775,0.493,0.073780395,-0.017266036,0.452013451,0.924329269,0.923016455,0.935292538,0.925328928,0,1,0.964537765
ENSP00000349640,10445,MCRS1,0.00002015,FALSE,NA,0.066535626,0.292,0.504,0.221,0.740,0.494,0.075668398,0.167008607,0.438049493,0.937775523,0.935959643,0.937237385,0.868182245,0,1,15.51172723
ENSP00000417235,116931,MED12L,0.0000876,FALSE,NA,0.999999276,0.292,0.488,0.248,0.654,0.496,0.171269777,-0.238195902,0.323929803,0.948598209,0.945485972,0.944613099,0.934239282,0,1,4.733994485
ENSP00000220429,2553,GABPB1,0.0000131,FALSE,NA,0.92988831,0.292,0.474,0.320,0.712,0.406,0.397980992,0.27389796,0.474864328,0.921180517,0.915804494,0.931390518,0.918925857,0,0.656148115,38.67060568
ENSP00000222388,10061,ABCF2,0.00002617,FALSE,NA,0.995417497,0.292,0.454,0.358,0.708,0.325,0.584790688,0.445108509,1.156836609,0.848862709,0.847065036,0.846774946,0.944970491,0,1,11.41873067
ENSP00000329419,9276,COPB2,0.00003061,FALSE,NA,0.999998457,0.292,0.414,0.451,0.264,0,0.401956629,0.232251487,0.388479944,0.937004174,0.934838758,0.941501309,0.93639608,0,0.807935883,65.01678048
ENSP00000295033,51127,TRIM17,0.00002298,FALSE,NA,2.40299E-05,0.292,0.408,0.060,0.249,0.447,0.038450125,0.120887358,2.080879723,0.750233143,0.745787136,0.74020691,0.401154378,0,1,0
ENSP00000263381,58525,WIZ,0.0000467,FALSE,NA,0.998940437,0.292,0.406,0.564,0.378,0.496,0.309747801,0.082903763,0.431689777,0.942198374,0.940116971,0.937979428,0.941214284,0,1,0
ENSP00000366506,3274,HRH2,0.00001757,FALSE,NA,0.835273259,0.292,0.382,0.166,0.034,0.461,0.1217694,-0.259571901,2.068422507,0.696830755,0.689350648,0.742646005,0.642251356,0,1,0
ENSP00000301011,124245,ZC3H18,0.0000507,FALSE,NA,0.999519576,0.292,0.378,0.538,0.371,0.426,0.536312824,0.532890116,0.310201951,0.943727489,0.941549083,0.945147054,0.941899889,0,0.65715375,18.67129097
ENSP00000387462,65986,ZBTB10,0.00002155,FALSE,NA,0.881586183,0.292,0.350,0.563,0.244,0.493,0.44899743,0.29060677,0.564045151,0.929595618,0.927017765,0.911585107,0.930108086,0,0.497762758,97.05394838
ENSP00000322218,57605,PITPNM2,0.0000756,FALSE,NA,0.999993632,0.292,0.328,0.281,0.081,0.494,0.668560838,0.368478217,0.774671581,0.937578986,0.933656516,0.882552923,0.944502786,0,0.700926507,59.10515943
ENSP00000242057,196,AHR,0.00003041,FALSE,NA,0.999872137,0.292,0.310,0.421,0.119,0.448,0.461491081,0.591454088,0.389524502,0.936958615,0.934698839,0.941447089,0.936305473,0,0.753929047,131.7482552
ENSP00000313933,23506,GLTSCR1L,NA,FALSE,NA,0.999918135,0.292,0.304,0.923,0.830,0.571,NA,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000314897,285,ANGPT2,0.00001985,FALSE,NA,0.454891016,0.292,0.300,0.120,0.096,0.485,0.016491375,-0.327603279,0.897206056,0.615586757,0.608653228,0.873202431,0.651852535,0,1,3.161880562
ENSP00000206595,55632,G2E3,0.00002245,FALSE,NA,0.751141211,0.292,0.286,0.558,0.274,0.335,0.336901709,0.436001615,0.328684656,0.943535766,0.941244079,0.944425551,0.930868188,0,0.644467646,143.1228546
ENSP00000259698,9750,FAM65B,0.00002288,FALSE,NA,0.971310089,0.292,0.252,0.602,0.135,0.497,0.349101011,0.306515855,1.196912241,0.851387848,0.839422347,0.842849288,0.925074882,0,0.446029806,96.77484764
ENSP00000395538,84629,TNRC18,0.0001018,FALSE,NA,0.999973966,0.292,0.244,0.565,0.183,0.406,0.637597407,0.541080023,0.143532544,0.814407039,0.80301925,0.949581837,0.544981763,0,1,0
ENSP00000328133,53833,IL20RB,0.00001237,FALSE,NA,0.000354183,0.292,0.238,0.343,0.111,0.446,0.030512461,0.045978782,2.524536739,0.701152225,0.689012535,0.685381132,0.560302049,0,1,4.82402496
ENSP00000332679,1553,CYP2A13,0.00002671,FALSE,NA,0.001434457,0.292,0.146,0.094,0.001,0.492,NA,NA,3.745598421,0.637153307,0.630113119,0.613146578,1,0,1,6.126428057
ENSP00000338164,221468,TMEM217,0.00000792,FALSE,NA,0.005006027,0.292,0.126,0.190,0.002,0.49,0.010105311,-0.339509717,4.694170099,0.574329379,0.561117722,0.567385901,0.905560593,0,1,0
ENSP00000376417,84071,ARMC2,0.0000333,FALSE,NA,2.20161E-08,0.291,0.166,0.267,0.358,0.492,0.008733895,-0.313386849,3.722282924,0.661585812,0.637753774,0.614975225,0.937589119,0,1,0
ENSP00000337510,51725,FBXO40,0.00002672,TRUE,4,3.64199E-08,0.290,0.574,0.074,0.590,0.496,NA,NA,0.542048705,0.932364951,0.930832562,0.914137359,0.887190138,0,1,0
ENSP00000328547,1789,DNMT3B,0.0000458,FALSE,NA,0.9997746,0.290,0.558,0.340,0.797,0.444,0.310804857,0.110609517,0.669934668,0.930219486,0.927877451,0.89456159,0.910485648,0,1,1.126923345
ENSP00000399709,7439,BEST1,0.00001905,FALSE,NA,4.88562E-08,0.290,0.484,0.107,0.341,0.489,0.012744625,-0.303558966,2.433752981,0.713069342,0.709844469,0.696209194,0.792294425,0,1,0
ENSP00000353401,1523,CUX1,0.0000758,TRUE,3,0.999988878,0.290,0.474,0.548,0.795,0.492,0.182832142,-0.428676338,0.307643927,0.94890537,0.945339735,0.945260807,0.939257921,0,1,0
ENSP00000384259,23192,ATG4B,0.00001891,FALSE,NA,0.988495913,0.290,0.472,0.319,0.720,0.493,0.288026054,0.15486965,0.443728213,0.927658544,0.925209285,0.936505896,0.937057907,0,1,0
ENSP00000265872,55749,CCAR1,0.0000414,FALSE,NA,0.99874622,0.290,0.464,0.441,0.693,0.447,0.670974461,0.505189557,0.706016798,0.92649108,0.92220803,0.888867844,0.898276842,0,1,5.117664503
ENSP00000266712,160418,TMTC3,0.0000286,FALSE,NA,0.009052132,0.290,0.420,0.314,0.397,0.336,0.050361931,0.14589289,2.184912366,0.752816003,0.744150164,0.729750544,0.935335294,0,0.605563905,40.58951177
ENSP00000296328,26043,UBXN7,0.00001967,FALSE,NA,0.99065719,0.290,0.404,0.760,0.812,0.499,0.379545846,0.133048896,0.439752026,0.930117093,0.926203751,0.937054554,0.928174207,0,1,0
ENSP00000368927,1964,EIF1AX,0.00000543,FALSE,NA,0.88157217,0.290,0.404,0.410,0.185,0.502,0.423390289,0.315153983,0.512114221,0.895177664,0.8920552,0.921758129,1,0,0.795822527,43.82251506
ENSP00000359837,26009,ZZZ3,0.00003013,FALSE,NA,0.999729639,0.290,0.392,0.721,0.600,0.523,0.327291441,0.300126553,0.803946741,0.90830724,0.893272348,0.880073423,0.936125711,0,0.23004487,43.55301748
ENSP00000263331,84172,POLR1B,0.0000472,FALSE,NA,0.91220791,0.290,0.368,0.682,0.351,0.326,0.575738146,0.495963682,0.320927085,0.945611743,0.943499444,0.944723258,0.945051915,0,1,15.6474549
ENSP00000248600,51657,STYXL1,0.0000132,FALSE,NA,0.009746543,0.290,0.360,0.069,0.270,0.327,0.015359418,-0.189563964,5.164970654,0.563163522,0.549608391,0.547421876,0.933923772,0,1,0
ENSP00000290949,9114,ATP6V0D1,0.00002059,FALSE,NA,0.988131751,0.290,0.356,0.199,0.252,0.609,0.37357251,0.056040099,0.567646346,0.928934369,0.926099387,0.911126405,0.86914444,0,0.689485251,43.55058358
ENSP00000310933,8567,MADD,0.0000747,FALSE,NA,0.000901823,0.290,0.338,0.533,0.140,0.571,0.116447038,0.506241061,1.06862697,0.917389903,0.912643774,0.854068553,0.708127049,0,0.474816724,23.60754857
ENSP00000276390,526,ATP6V1B2,0.00002277,FALSE,NA,0.991448563,0.290,0.278,0.212,0.030,0.528,0.505713448,0.37318277,0.424928408,0.931080878,0.929324191,0.938631902,0.931158111,0,1,14.53915208
ENSP00000286744,57188,ADAMTSL3,0.0000689,FALSE,NA,9.55133E-09,0.290,0.232,0.498,0.075,0.539,0.011303037,-0.20031934,0.110147827,0.950409777,0.947930775,0.950079827,0.909028229,0,0.755827785,110.6799967
ENSP00000262455,23071,ERP44,0.00001403,FALSE,NA,0.956751213,0.290,0.206,0.223,0.073,0.413,0.120906005,-0.233841483,2.162308101,0.694861249,0.671216785,0.731621454,0.627786566,0,1,4.101755087
ENSP00000299977,162394,SLFN5,0.00003319,FALSE,NA,1.21565E-09,0.290,0.162,0.431,0.198,0.446,0.012627876,-0.10151229,4.691829719,0.615027722,0.604564919,0.567867219,0.692343325,0,1,0
ENSP00000347152,26033,ATRNL1,0.0000467,TRUE,5,0.995631864,0.290,0.142,0.379,0.150,0.639,0.291752887,0.225850761,0.568436799,0.947379922,0.934527768,0.911035475,0.939865168,0,0.256878646,10.4395883
